"ocid","release_id","id","awardID","title","description","status","contractPeriod_startDate","contractPeriod_endDate","contractPeriod_maxExtentDate","contractPeriod_durationInDays","amount","currency","dateSigned"
"ocds-5wno2w-RE-PU-29BIM-2025-002-1242902","RE-PU-29BIM-2025-002-1242902-2025-10-01T19:06:15.634Z-compiled","2281729-RE-PU-29BIM-2025-002","8390044-RE-PU-29BIM-2025-002","","","terminated","2025-09-30T00:00:00-05:00","2025-12-14T00:00:00-05:00","","75","40321.67","USD","2025-09-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-29BIM-2025-003-1242902","RE-PU-29BIM-2025-003-1242902-2025-10-01T19:06:15.475Z-compiled","2281726-RE-PU-29BIM-2025-003","8389309-RE-PU-29BIM-2025-003","","","terminated","2025-09-30T00:00:00-05:00","2025-12-14T00:00:00-05:00","","75","17953.10","USD","2025-09-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HTMC-2025-008-2810","RE-PU-HTMC-2025-008-2810-2025-10-05T19:09:03.902Z-compiled","2282181-RE-PU-HTMC-2025-008","8375207-RE-PU-HTMC-2025-008","","","terminated","2025-09-19T00:00:00-05:00","2026-01-02T00:00:00-05:00","","105","362086.20","USD","2025-09-19T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EMMAICJ-EP-2025-01-303822","RE-PU-EMMAICJ-EP-2025-01-303822-2025-10-08T19:40:30.409Z-compiled","2282468-RE-PU-EMMAICJ-EP-2025-01","8393868-RE-PU-EMMAICJ-EP-2025-01","","","terminated","2025-10-07T00:00:00-05:00","2026-04-05T00:00:00-05:00","","180","3600.00","USD","2025-10-07T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CEMA-2025-0001-29813","RE-PU-CEMA-2025-0001-29813-2025-09-30T19:05:12.115Z-compiled","2281538-RE-PU-CEMA-2025-0001","8384137-RE-PU-CEMA-2025-0001","","","terminated","2025-09-25T00:00:00-05:00","2025-12-24T00:00:00-05:00","","90","13600.00","USD","2025-09-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMSAC-2025-014-3421","RE-PU-GADMSAC-2025-014-3421-2025-10-15T20:12:18.064Z-compiled","2283048-RE-PU-GADMSAC-2025-014","8374890-RE-PU-GADMSAC-2025-014","","","terminated","2025-10-08T00:00:00-05:00","2025-10-28T00:00:00-05:00","","20","45385.00","USD","2025-10-08T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UITEY-2025-005-541976","RE-PU-UITEY-2025-005-541976-2025-10-13T19:39:47.219Z-compiled","2282770-RE-PU-UITEY-2025-005","8395379-RE-PU-UITEY-2025-005","","","terminated","2025-10-08T00:00:00-05:00","2026-10-09T00:00:00-05:00","","366","5250.00","USD","2025-10-08T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ESPOLTECH-2025-004-375899","RE-PU-ESPOLTECH-2025-004-375899-2025-09-30T19:05:11.489Z-compiled","2281581-RE-PU-ESPOLTECH-2025-004","8377152-RE-PU-ESPOLTECH-2025-004","","","terminated","2025-09-30T00:00:00-05:00","2025-10-20T00:00:00-05:00","","20","20000.00","USD","2025-09-29T00:00:00-05:00"
"ocds-5wno2w-RE-PU-INOCAR-2025-008-1006003","RE-PU-INOCAR-2025-008-1006003-2025-10-06T19:43:22.967Z-compiled","2282259-RE-PU-INOCAR-2025-008","8395602-RE-PU-INOCAR-2025-008","","","terminated","2025-10-03T00:00:00-05:00","2025-11-17T00:00:00-05:00","","45","91785.00","USD","2025-10-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADPO-2025-41-29112","RE-PU-GADPO-2025-41-29112-2025-10-14T20:01:27.396Z-compiled","2282885-RE-PU-GADPO-2025-41","8375388-RE-PU-GADPO-2025-41","","","terminated","2025-09-30T00:00:00-05:00","2025-10-20T00:00:00-05:00","","20","7433.83","USD","2025-09-29T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CELECEP-2025-11296-238940","RE-PU-CELECEP-2025-11296-238940-2025-09-29T18:59:28.402Z-compiled","2281406-RE-PU-CELECEP-2025-11296","8374915-RE-PU-CELECEP-2025-11296","","","terminated","2025-09-26T00:00:00-05:00","2025-12-25T00:00:00-05:00","","90","38297.49","USD","2025-09-26T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEJCA-2025-325-87497","RE-PU-HEJCA-2025-325-87497-2025-10-13T19:39:47.453Z-compiled","2282817-RE-PU-HEJCA-2025-325","8396096-RE-PU-HEJCA-2025-325","","","terminated","2025-10-08T00:00:00-05:00","2025-10-18T00:00:00-05:00","","10","237338.10","USD","2025-10-08T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ESPOL-2025-012-26822","RE-PU-ESPOL-2025-012-26822-2025-09-18T19:28:50.971Z-compiled","2278868-RE-PU-ESPOL-2025-012","8313437-RE-PU-ESPOL-2025-012","","","terminated","2025-09-16T00:00:00-05:00","2025-12-15T00:00:00-05:00","","90","107200.00","USD","2025-09-08T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HAGP-2025-007-17993","RE-PU-HAGP-2025-007-17993-2025-10-14T20:01:30.132Z-compiled","2282935-RE-PU-HAGP-2025-007","8397397-RE-PU-HAGP-2025-007","","","terminated","2025-10-03T00:00:00-05:00","2025-10-10T00:00:00-05:00","","7","79112.70","USD","2025-10-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADC-2025-3254-2616","RE-PU-GADC-2025-3254-2616-2025-09-30T19:05:11.982Z-compiled","2281493-RE-PU-GADC-2025-3254","8382896-RE-PU-GADC-2025-3254","","","terminated","2025-09-25T00:00:00-05:00","2028-09-30T00:00:00-05:00","","1101","145850.73","USD","2025-09-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-PG-2025-002-31125","RE-PU-PG-2025-002-31125-2025-10-15T20:12:20.365Z-compiled","2283005-RE-PU-PG-2025-002","8397152-RE-PU-PG-2025-002","","","terminated","2025-10-02T00:00:00-05:00","2025-10-22T00:00:00-05:00","","20","70000.00","USD","2025-10-01T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UNAMYDESC-2025-001-361280","RE-PU-UNAMYDESC-2025-001-361280-2025-10-03T19:10:06.486Z-compiled","2282077-RE-PU-UNAMYDESC-2025-001","8396131-RE-PU-UNAMYDESC-2025-001","","","terminated","2025-10-02T00:00:00-05:00","2025-10-22T00:00:00-05:00","","20","1700.00","USD","2025-10-02T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADPP-2025-20-2426","RE-PU-GADPP-2025-20-2426-2025-10-01T19:06:15.954Z-compiled","2281779-RE-PU-GADPP-2025-20","8397553-RE-PU-GADPP-2025-20","","","terminated","2025-09-26T00:00:00-05:00","2025-09-27T00:00:00-05:00","","1","15000.00","USD","2025-09-26T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CNELEP-2025-13-462114","RE-PU-CNELEP-2025-13-462114-2025-10-13T19:39:39.641Z-compiled","2282812-RE-PU-CNELEP-2025-13","8349696-RE-PU-CNELEP-2025-13","","","terminated","2025-10-06T00:00:00-05:00","2026-05-04T00:00:00-05:00","","210","2400000.00","USD","2025-09-10T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMAPAPED-1360067110001-2025-00001-359079","RE-PU-EPMAPAPED-1360067110001-2025-00001-359079-2025-03-26T11:44:54.612Z-compiled","2257235-RE-PU-EPMAPAPED-1360067110001-2025-00001","7884465-RE-PU-EPMAPAPED-1360067110001-2025-00001","","","terminated","2025-02-18T00:00:00-05:00","2026-02-18T00:00:00-05:00","","365","10379.52","USD","2025-02-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UEA-2025-001-124342","RE-PU-UEA-2025-001-124342-2025-03-12T12:06:57.209Z-compiled","2255603-RE-PU-UEA-2025-001","7881598-RE-PU-UEA-2025-001","","","terminated","2025-03-07T00:00:00-05:00","2026-03-07T00:00:00-05:00","","365","71100.00","USD","2025-03-07T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CBCO-2025-001-67609","RE-PU-CBCO-2025-001-67609-2025-02-13T11:34:14.989Z-compiled","2252577-RE-PU-CBCO-2025-001","7882252-RE-PU-CBCO-2025-001","","","terminated","2025-02-11T00:00:00-05:00","2025-12-28T00:00:00-05:00","","320","8387.50","USD","2025-02-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMCG-2025-001-79685","RE-PU-GADMCG-2025-001-79685-2025-03-06T11:58:14.116Z-compiled","2255069-RE-PU-GADMCG-2025-001","7882310-RE-PU-GADMCG-2025-001","","","terminated","2025-03-25T00:00:00-05:00","2026-03-25T00:00:00-05:00","","365","9491.78","USD","2025-03-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UNADE-2025-01-1141362","RE-PU-UNADE-2025-01-1141362-2025-02-15T11:47:35.207Z-compiled","2253013-RE-PU-UNADE-2025-01","7881337-RE-PU-UNADE-2025-01","","","terminated","2025-02-12T00:00:00-05:00","2026-02-12T00:00:00-05:00","","365","2480.00","USD","2025-02-12T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SENAEDDQ-2025-0001-122700","RE-PU-SENAEDDQ-2025-0001-122700-2025-03-21T12:02:51.302Z-compiled","2256700-RE-PU-SENAEDDQ-2025-0001","7889210-RE-PU-SENAEDDQ-2025-0001","","","terminated","2025-03-18T00:00:00-05:00","2025-11-13T00:00:00-05:00","","240","16000.00","USD","2025-03-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SEGURAEP-2025-001-1159262","RE-PU-SEGURAEP-2025-001-1159262-2025-04-12T13:19:15.143Z-compiled","2259175-RE-PU-SEGURAEP-2025-001","7892838-RE-PU-SEGURAEP-2025-001","","","terminated","2025-04-04T00:00:00-05:00","2028-04-03T00:00:00-05:00","","1095","410767.24","USD","2025-04-04T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMSA-2025-01-259318","RE-PU-EPMSA-2025-01-259318-2025-06-05T15:43:33.442Z-compiled","2265827-RE-PU-EPMSA-2025-01","7885395-RE-PU-EPMSA-2025-01","","","terminated","2025-06-03T00:00:00-05:00","2026-04-05T00:00:00-05:00","","306","19734.00","USD","2025-06-02T00:00:00-05:00"
"ocds-5wno2w-RE-PU-BCE-2025-001-2457","RE-PU-BCE-2025-001-2457-2025-04-30T12:29:18.494Z-compiled","2260851-RE-PU-BCE-2025-001","7886234-RE-PU-BCE-2025-001","","","terminated","2025-04-16T00:00:00-05:00","2032-06-04T00:00:00-05:00","","2606","2411089.52","USD","2025-03-26T00:00:00-05:00"
"ocds-5wno2w-RE-PU-DMG-Z8-2025-001-387997","RE-PU-DMG-Z8-2025-001-387997-2025-04-04T12:51:59.551Z-compiled","2258199-RE-PU-DMG-Z8-2025-001","7889277-RE-PU-DMG-Z8-2025-001","","","terminated","2025-03-18T00:00:00-05:00","2025-12-13T00:00:00-05:00","","270","80103.96","USD","2025-03-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPFLP-2025-001-404551","RE-PU-EPFLP-2025-001-404551-2025-06-13T16:09:46.072Z-compiled","2267004-RE-PU-EPFLP-2025-001","7889418-RE-PU-EPFLP-2025-001","","","terminated","2025-03-17T00:00:00-05:00","2026-03-17T00:00:00-05:00","","365","65000.00","USD","2025-03-17T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SZB-2025-0004-125978","RE-PU-SZB-2025-0004-125978-2025-03-25T11:42:16.413Z-compiled","2257116-RE-PU-SZB-2025-0004","7892120-RE-PU-SZB-2025-0004","","","terminated","2025-03-05T00:00:00-05:00","2025-12-10T00:00:00-05:00","","280","45000.00","USD","2025-03-05T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEEE-2025-001-52558","RE-PU-HEEE-2025-001-52558-2025-03-26T11:44:57.506Z-compiled","2257242-RE-PU-HEEE-2025-001","7889881-RE-PU-HEEE-2025-001","","","terminated","2025-02-28T00:00:00-05:00","2025-03-30T00:00:00-05:00","","30","168067.00","USD","2025-02-28T00:00:00-05:00"
"ocds-5wno2w-RE-PU-14D04SALUD-2025-1-13011","RE-PU-14D04SALUD-2025-1-13011-2025-09-17T19:06:46.234Z-compiled","2279861-RE-PU-14D04SALUD-2025-1","7892497-RE-PU-14D04SALUD-2025-1","","","terminated","2025-03-18T00:00:00-05:00","2025-03-28T00:00:00-05:00","","10","1650.00","USD","2025-03-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-14D04SALUD-2025-1-13011","RE-PU-14D04SALUD-2025-1-13011-2025-09-17T19:06:46.234Z-compiled","2279876-RE-PU-14D04SALUD-2025-1","7892500-RE-PU-14D04SALUD-2025-1","","","terminated","2025-03-18T00:00:00-05:00","2025-03-28T00:00:00-05:00","","10","90.00","USD","2025-03-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-14D04SALUD-2025-1-13011","RE-PU-14D04SALUD-2025-1-13011-2025-09-17T19:06:46.234Z-compiled","2279877-RE-PU-14D04SALUD-2025-1","7892495-RE-PU-14D04SALUD-2025-1","","","terminated","2025-03-18T00:00:00-05:00","2025-03-28T00:00:00-05:00","","10","2210.00","USD","2025-03-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-14D04SALUD-2025-1-13011","RE-PU-14D04SALUD-2025-1-13011-2025-09-17T19:06:46.234Z-compiled","2279879-RE-PU-14D04SALUD-2025-1","7892448-RE-PU-14D04SALUD-2025-1","","","terminated","2025-03-18T00:00:00-05:00","2025-03-28T00:00:00-05:00","","10","2360.00","USD","2025-03-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-14D04SALUD-2025-1-13011","RE-PU-14D04SALUD-2025-1-13011-2025-09-17T19:06:46.234Z-compiled","2279884-RE-PU-14D04SALUD-2025-1","7892494-RE-PU-14D04SALUD-2025-1","","","terminated","2025-03-18T00:00:00-05:00","2025-03-28T00:00:00-05:00","","10","2795.00","USD","2025-03-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ULEAM-2025-001-8514","RE-PU-ULEAM-2025-001-8514-2025-03-18T12:19:20.773Z-compiled","2256218-RE-PU-ULEAM-2025-001","7893167-RE-PU-ULEAM-2025-001","","","terminated","2025-03-11T00:00:00-05:00","2025-08-16T00:00:00-05:00","","158","1250000.00","USD","2025-03-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGMYM-2025-001-82169","RE-PU-HGMYM-2025-001-82169-2025-05-13T12:38:52.057Z-compiled","2255275-RE-PU-HGMYM-2025-001","7889920-RE-PU-HGMYM-2025-001","","","terminated","2025-03-06T00:00:00-05:00","2025-03-16T00:00:00-05:00","","10","108000.00","USD","2025-03-06T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMEP-2025-01-36452","RE-PU-GADMEP-2025-01-36452-2025-06-11T15:48:07.824Z-compiled","2266722-RE-PU-GADMEP-2025-01","7891453-RE-PU-GADMEP-2025-01","","","terminated","2025-03-12T00:00:00-05:00","2026-01-06T00:00:00-05:00","","300","12845.58","USD","2025-03-12T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMEP-2025-01-36452","RE-PU-GADMEP-2025-01-36452-2025-06-11T15:48:07.824Z-compiled","2266723-RE-PU-GADMEP-2025-01","7891449-RE-PU-GADMEP-2025-01","","","terminated","2025-03-12T00:00:00-05:00","2026-01-06T00:00:00-05:00","","300","9207.72","USD","2025-03-12T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CCPD-SD-2025-001-530465","RE-PU-CCPD-SD-2025-001-530465-2025-03-16T12:30:52.169Z-compiled","2256088-RE-PU-CCPD-SD-2025-001","7891069-RE-PU-CCPD-SD-2025-001","","","terminated","2025-03-14T00:00:00-05:00","2025-12-19T00:00:00-05:00","","280","1986.10","USD","2025-03-13T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADCM-2025-001-21126","RE-PU-GADCM-2025-001-21126-2025-04-15T12:50:25.418Z-compiled","2259296-RE-PU-GADCM-2025-001","7892712-RE-PU-GADCM-2025-001","","","terminated","2025-03-13T00:00:00-05:00","2026-03-13T00:00:00-05:00","","365","27836.01","USD","2025-03-13T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPCH-2025-0001-329706","RE-PU-EPCH-2025-0001-329706-2025-08-12T22:25:33.288Z-compiled","2257735-RE-PU-EPCH-2025-0001","7892721-RE-PU-EPCH-2025-0001","","","terminated","2025-03-06T00:00:00-05:00","2025-03-16T00:00:00-05:00","","10","2000.00","USD","2025-03-06T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UNADE-2025-03-1141362","RE-PU-UNADE-2025-03-1141362-2025-02-18T10:52:34.031Z-compiled","2253214-RE-PU-UNADE-2025-03","7884945-RE-PU-UNADE-2025-03","","","terminated","2025-02-14T00:00:00-05:00","2025-03-16T00:00:00-05:00","","30","19990.00","USD","2025-02-14T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HPDA-2025-001-2728","RE-PU-HPDA-2025-001-2728-2025-09-15T19:14:25.764Z-compiled","2268377-RE-PU-HPDA-2025-001","7898377-RE-PU-HPDA-2025-001","","","terminated","2025-04-22T00:00:00-05:00","2025-06-06T00:00:00-05:00","","45","183061.04","USD","2025-04-02T00:00:00-05:00"
"ocds-5wno2w-RE-PU-FONAG-2025-002-227909","RE-PU-FONAG-2025-002-227909-2025-03-19T12:12:34.194Z-compiled","2256370-RE-PU-FONAG-2025-002","7899818-RE-PU-FONAG-2025-002","","","terminated","2025-03-12T00:00:00-05:00","2025-10-18T00:00:00-05:00","","220","4250.00","USD","2025-03-12T00:00:00-05:00"
"ocds-5wno2w-RE-PU-FONAG-2025-002-227909","RE-PU-FONAG-2025-002-227909-2025-03-19T12:12:34.194Z-compiled","2256375-RE-PU-FONAG-2025-002","7899841-RE-PU-FONAG-2025-002","","","terminated","2025-03-12T00:00:00-05:00","2025-10-18T00:00:00-05:00","","220","3705.60","USD","2025-03-12T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADECP-2025-0001-157749","RE-PU-GADECP-2025-0001-157749-2025-03-16T12:30:50.621Z-compiled","2256048-RE-PU-GADECP-2025-0001","7889191-RE-PU-GADECP-2025-0001","","","terminated","2025-03-12T00:00:00-05:00","2025-06-10T00:00:00-05:00","","90","10.00","USD","2025-03-12T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UNAE-2025-001-607247","RE-PU-UNAE-2025-001-607247-2025-03-26T11:44:59.432Z-compiled","2257214-RE-PU-UNAE-2025-001","7901825-RE-PU-UNAE-2025-001","","","terminated","2025-03-31T00:00:00-05:00","2026-03-31T00:00:00-05:00","","365","9082.25","USD","2025-03-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMCNJ-2025-001-67188","RE-PU-GADMCNJ-2025-001-67188-2025-04-12T13:19:17.791Z-compiled","2259185-RE-PU-GADMCNJ-2025-001","7901807-RE-PU-GADMCNJ-2025-001","","","terminated","2025-04-03T00:00:00-05:00","2025-05-03T00:00:00-05:00","","30","29952.00","USD","2025-04-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EMACEP-2025-00001-284319","RE-PU-EMACEP-2025-00001-284319-2025-06-11T15:48:09.886Z-compiled","2266775-RE-PU-EMACEP-2025-00001","7902590-RE-PU-EMACEP-2025-00001","","","terminated","2025-04-25T00:00:00-05:00","2027-04-25T00:00:00-05:00","","730","435727.54","USD","2025-04-08T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMMM-2025-001-585764","RE-PU-EPMMM-2025-001-585764-2025-03-16T12:30:51.508Z-compiled","2256152-RE-PU-EPMMM-2025-001","7886608-RE-PU-EPMMM-2025-001","","","terminated","2025-03-11T00:00:00-05:00","2026-03-11T00:00:00-05:00","","365","11423.10","USD","2025-03-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMMM-2025-001-585764","RE-PU-EPMMM-2025-001-585764-2025-03-16T12:30:51.508Z-compiled","2256155-RE-PU-EPMMM-2025-001","7886604-RE-PU-EPMMM-2025-001","","","terminated","2025-03-11T00:00:00-05:00","2026-03-11T00:00:00-05:00","","365","24812.80","USD","2025-03-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMMM-2025-001-585764","RE-PU-EPMMM-2025-001-585764-2025-03-16T12:30:51.508Z-compiled","2256157-RE-PU-EPMMM-2025-001","7886607-RE-PU-EPMMM-2025-001","","","terminated","2025-03-11T00:00:00-05:00","2026-03-11T00:00:00-05:00","","365","30569.85","USD","2025-03-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-COGUAR-2025-00001-25964","RE-PU-COGUAR-2025-00001-25964-2025-08-12T22:25:34.124Z-compiled","2258006-RE-PU-COGUAR-2025-00001","7902913-RE-PU-COGUAR-2025-00001","","","terminated","2025-03-26T00:00:00-05:00","2025-05-25T00:00:00-05:00","","60","71625.70","USD","2025-03-26T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HVCM-2025-001-12070","RE-PU-HVCM-2025-001-12070-2025-03-26T11:44:59.592Z-compiled","2257247-RE-PU-HVCM-2025-001","7902570-RE-PU-HVCM-2025-001","","","terminated","2025-03-25T00:00:00-05:00","2025-04-09T00:00:00-05:00","","15","12220.00","USD","2025-03-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CBVENTANAS-2025-0001-102024","RE-PU-CBVENTANAS-2025-0001-102024-2025-03-13T12:00:06.495Z-compiled","2255719-RE-PU-CBVENTANAS-2025-0001","7902806-RE-PU-CBVENTANAS-2025-0001","","","terminated","2025-03-07T00:00:00-05:00","2025-04-06T00:00:00-05:00","","30","15000.00","USD","2025-03-07T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ATV-2025-002-767154","RE-PU-ATV-2025-002-767154-2025-03-21T12:02:53.778Z-compiled","2256803-RE-PU-ATV-2025-002","7903087-RE-PU-ATV-2025-002","","","terminated","2025-03-19T00:00:00-05:00","2030-03-18T00:00:00-05:00","","1825","18153.59","USD","2025-03-19T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMCM_-2025-01-60535","RE-PU-GADMCM_-2025-01-60535-2025-08-12T22:26:32.814Z-compiled","2273726-RE-PU-GADMCM_-2025-01","7903588-RE-PU-GADMCM_-2025-01","","","terminated","2025-04-03T00:00:00-05:00","2027-04-03T00:00:00-05:00","","730","57699.13","USD","2025-04-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SETEGISPDZ4-2025-001-753800","RE-PU-SETEGISPDZ4-2025-001-753800-2025-08-12T22:25:34.438Z-compiled","2258091-RE-PU-SETEGISPDZ4-2025-001","7905089-RE-PU-SETEGISPDZ4-2025-001","","","terminated","2025-04-01T00:00:00-05:00","2025-05-31T00:00:00-05:00","","60","39000.00","USD","2025-03-31T00:00:00-05:00"
"ocds-5wno2w-RE-PU-RMPT-2025-00001-441952","RE-PU-RMPT-2025-00001-441952-2025-03-08T12:17:40.863Z-compiled","2255398-RE-PU-RMPT-2025-00001","7892869-RE-PU-RMPT-2025-00001","","","terminated","2025-03-05T00:00:00-05:00","2026-02-28T00:00:00-05:00","","360","6000.00","USD","2025-03-05T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SETEGISPDZ4-2025-002-753800","RE-PU-SETEGISPDZ4-2025-002-753800-2025-05-14T12:47:37.517Z-compiled","2262688-RE-PU-SETEGISPDZ4-2025-002","7908976-RE-PU-SETEGISPDZ4-2025-002","","","terminated","2025-04-04T00:00:00-05:00","2025-12-30T00:00:00-05:00","","270","9825.70","USD","2025-04-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGFO-2025-0001-54538","RE-PU-HGFO-2025-0001-54538-2025-09-24T18:48:39.385Z-compiled","2257178-RE-PU-HGFO-2025-0001","7904153-RE-PU-HGFO-2025-0001","","","terminated","2025-03-19T00:00:00-05:00","2025-04-03T00:00:00-05:00","","15","35390.00","USD","2025-03-19T00:00:00-05:00"
"ocds-5wno2w-RE-PU-JZOEG-2025-001-186102","RE-PU-JZOEG-2025-001-186102-2025-04-01T11:58:26.097Z-compiled","2257835-RE-PU-JZOEG-2025-001","7912342-RE-PU-JZOEG-2025-001","","","terminated","2025-03-25T00:00:00-05:00","2025-12-31T00:00:00-05:00","","281","15000.00","USD","2025-03-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEJCA-2025-018-87497","RE-PU-HEJCA-2025-018-87497-2025-04-02T12:01:24.983Z-compiled","2257876-RE-PU-HEJCA-2025-018","7906174-RE-PU-HEJCA-2025-018","","","terminated","2025-03-31T00:00:00-05:00","2026-03-31T00:00:00-05:00","","365","354979.69","USD","2025-03-31T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMCG-2025-002-79685","RE-PU-GADMCG-2025-002-79685-2025-04-04T12:52:02.288Z-compiled","2258215-RE-PU-GADMCG-2025-002","7895936-RE-PU-GADMCG-2025-002","","","terminated","2025-03-25T00:00:00-05:00","2026-03-25T00:00:00-05:00","","365","8343.57","USD","2025-03-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-MDMQ-2025-1503-41357","RE-PU-MDMQ-2025-1503-41357-2025-04-09T12:54:41.718Z-compiled","2258625-RE-PU-MDMQ-2025-1503","7910984-RE-PU-MDMQ-2025-1503","","","terminated","2025-03-31T00:00:00-05:00","2025-04-30T00:00:00-05:00","","30","17369.00","USD","2025-03-31T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CRCG-2025-001-97147","RE-PU-CRCG-2025-001-97147-2025-04-15T12:50:30.976Z-compiled","2259229-RE-PU-CRCG-2025-001","7918035-RE-PU-CRCG-2025-001","","","terminated","2025-04-09T00:00:00-05:00","2025-09-26T00:00:00-05:00","","170","300850.00","USD","2025-04-09T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ACTEP-2025-001-702285","RE-PU-ACTEP-2025-001-702285-2025-03-22T12:40:18.604Z-compiled","2256808-RE-PU-ACTEP-2025-001","7908354-RE-PU-ACTEP-2025-001","","","terminated","2025-03-18T00:00:00-05:00","2027-03-18T00:00:00-05:00","","730","47832.64","USD","2025-03-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMMOP-2025-03-741823","RE-PU-EPMMOP-2025-03-741823-2025-05-02T12:28:51.301Z-compiled","2259682-RE-PU-EPMMOP-2025-03","7902778-RE-PU-EPMMOP-2025-03","","","terminated","2025-04-30T00:00:00-05:00","2026-06-24T00:00:00-05:00","","420","121090.37","USD","2025-04-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-RPMC-2025-01-412649","RE-PU-RPMC-2025-01-412649-2025-03-29T11:51:07.786Z-compiled","2257637-RE-PU-RPMC-2025-01","7908128-RE-PU-RPMC-2025-01","","","terminated","2025-03-31T00:00:00-05:00","2026-03-31T00:00:00-05:00","","365","19692.36","USD","2025-03-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SZT-2025-001-98040","RE-PU-SZT-2025-001-98040-2025-04-05T13:12:38.456Z-compiled","2258308-RE-PU-SZT-2025-001","7913311-RE-PU-SZT-2025-001","","","terminated","2025-04-03T00:00:00-05:00","2025-12-14T00:00:00-05:00","","255","9874.32","USD","2025-04-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SZT-2025-001-98040","RE-PU-SZT-2025-001-98040-2025-04-05T13:12:38.456Z-compiled","2258318-RE-PU-SZT-2025-001","7913403-RE-PU-SZT-2025-001","","","terminated","2025-04-03T00:00:00-05:00","2025-12-14T00:00:00-05:00","","255","3467.96","USD","2025-04-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SZT-2025-001-98040","RE-PU-SZT-2025-001-98040-2025-04-05T13:12:38.456Z-compiled","2258325-RE-PU-SZT-2025-001","7913384-RE-PU-SZT-2025-001","","","terminated","2025-04-03T00:00:00-05:00","2025-12-14T00:00:00-05:00","","255","15902.90","USD","2025-04-03T00:00:00-05:00"
